"userid","dbid","toplevel","queryid","query","plans","total_plan_time","min_plan_time","max_plan_time","mean_plan_time","stddev_plan_time","calls","total_exec_time","min_exec_time","max_exec_time","mean_exec_time","stddev_exec_time","rows","shared_blks_hit","shared_blks_read","shared_blks_dirtied","shared_blks_written","local_blks_hit","local_blks_read","local_blks_dirtied","local_blks_written","temp_blks_read","temp_blks_written","blk_read_time","blk_write_time","temp_blk_read_time","temp_blk_write_time","wal_records","wal_fpi","wal_bytes","jit_functions","jit_generation_time","jit_inlining_count","jit_inlining_time","jit_optimization_count","jit_optimization_time","jit_emission_count","jit_emission_time"
10,16385,True,"-5211212914554999735","WITH q_data AS (
    SELECT
        queryid::text AS tag_queryid,
        /*
         NB! if security conscious about exposing query texts replace the below expression with a dash ('-') OR
         use the stat_statements_no_query_text metric instead, created specifically for this use case.
         */
        array_to_string(array_agg(DISTINCT quote_ident(pg_get_userbyid(userid))), $1) AS users,
        sum(s.calls)::int8 AS calls,
        round(sum(s.total_exec_time)::numeric, $2)::double precision AS total_time,
        sum(shared_blks_hit)::int8 AS shared_blks_hit,
        sum(shared_blks_read)::int8 AS shared_blks_read,
        sum(shared_blks_written)::int8 AS shared_blks_written,
        sum(shared_blks_dirtied)::int8 AS shared_blks_dirtied,
        sum(temp_blks_read)::int8 AS temp_blks_read,
        sum(temp_blks_written)::int8 AS temp_blks_written,
        round(sum(blk_read_time)::numeric, $3)::double precision AS blk_read_time,
        round(sum(blk_write_time)::numeric, $4)::double precision AS blk_write_time,
        round(sum(temp_blk_read_time)::numeric, $5)::double precision AS temp_blk_read_time,
        round(sum(temp_blk_write_time)::numeric, $6)::double precision AS temp_blk_write_time,
        sum(wal_fpi)::int8 AS wal_fpi,
        sum(wal_bytes)::int8 AS wal_bytes,
        round(sum(s.total_plan_time)::numeric, $7)::double precision AS total_plan_time,
        max(query::varchar(8000)) AS query
    FROM
        pg_stat_statements s
    WHERE
        calls > $8
        AND total_exec_time > $9
        AND dbid = (
            SELECT
                oid
            FROM
                pg_database
            WHERE
                datname = current_database())
            AND NOT upper(s.query::varchar(50))
            LIKE ANY (ARRAY[$10,
                $11,
                $12,
                $13,
                $14,
                $15,
                $16,
                $17,
                $18])
        GROUP BY
            queryid
)
SELECT
    (EXTRACT($19 FROM now()) * $20)::int8 AS epoch_ns,
    b.tag_queryid,
    b.users,
    b.calls,
    b.total_time,
    b.shared_blks_hit,
    b.shared_blks_read,
    b.shared_blks_written,
    b.shared_blks_dirtied,
    b.temp_blks_read,
    b.temp_blks_written,
    b.blk_read_time,
    b.blk_write_time,
    b.temp_blk_read_time,
    b.temp_blk_write_time,
    b.wal_fpi,
    b.wal_bytes,
    b.total_plan_time,
    ltrim(regexp_replace(b.query, $21, $22, $23)) AS tag_query
FROM (
    SELECT
        *
    FROM (
        SELECT
            *
        FROM
            q_data
        WHERE
            total_time > $24
        ORDER BY
            total_time DESC
        LIMIT $25) a
UNION
SELECT
    *
FROM (
    SELECT
        *
    FROM
        q_data
    ORDER BY
        calls DESC
    LIMIT $26) a
UNION
SELECT
    *
FROM (
    SELECT
        *
    FROM
        q_data
    WHERE
        shared_blks_read > $27
    ORDER BY
        shared_blks_read DESC
    LIMIT $28) a
UNION
SELECT
    *
FROM (
    SELECT
        *
    FROM
        q_data
    WHERE
        shared_blks_written > $29
    ORDER BY
        shared_blks_written DESC
    LIMIT $30) a
UNION
SELECT
    *
FROM (
    SELECT
        *
    FROM
        q_data
    WHERE
        temp_blks_read > $31
    ORDER BY
        temp_blks_read DESC
    LIMIT $32) a
UNION
SELECT
    *
FROM (
    SELECT
        *
    FROM
        q_data
    WHERE
        temp_blks_written > $33
    ORDER BY
        temp_blks_written DESC
    LIMIT $34) a) b","0","0","0","0","0","0","8","201.697249","2.174666","45.195208","25.212156125","14.462215998352885","125","67","2","0","0","0","0","0","0","0","0","0.029415999999999998","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,25481,True,"-6725907279475143812","SELECT n.nspname, r.relname
FROM pg_catalog.pg_class r
    LEFT JOIN pg_catalog.pg_namespace n ON (r.relnamespace = n.oid)
WHERE r.oid = $1","0","0","0","0","0","0","1","3.406208","3.406208","3.406208","3.406208","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
16384,16387,True,"-2096205478522934330","BEGIN READ WRITE","0","0","0","0","0","0","93","3.386209","0.009416","0.197083","0.03641084946236561","0.03358773688270869","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,16385,True,"3929101140599698388","SELECT
  (extract($1 from now()) * $2)::int8 as epoch_ns,
  read_count,
  write_count,
  read_bytes,
  write_bytes
from
  get_psutil_disk_io_total()","0","0","0","0","0","0","12","2129.331045","1.389458","426.433709","177.44425375000003","157.9996601365301","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,25481,True,"-699892568854201504","-- using 1687011170 as a seed to the RNG


select
	c_count,
	count(*) as custdist
from
	(
		select
			c_custkey,
			count(o_orderkey)
		from
			customer left outer join orders on
				c_custkey = o_custkey
				and o_comment not like $1
		group by
			c_custkey
	) as c_orders (c_custkey, c_count)
group by
	c_count
order by
	custdist desc,
	c_count desc
LIMIT $2","0","0","0","0","0","0","6","34492.478557999995","5233.766753","6308.413587","5748.746426333333","373.04040157775995","6","1707","793371","0","1","0","0","0","0","335400","524358","2792.6040420000004","0.013459","765.6113499999999","2937.460564","0","0","0","192","10.763458","6","86.050375","6","560.414625","6","359.30716800000005"
16384,16387,True,"-7133822432435231630","COPY ""server_log_event_counts"" (""time"", ""dbname"", ""data"", ""tag_data"") FROM STDIN","0","0","0","0","0","0","23","31.613834000000004","0.355916","5.60725","1.3745145217391306","1.1869027904554545","23","10","38","37","1","0","0","0","0","0","0","5.509582","0","0","0","46","0","12372","0","0","0","0","0","0","0","0"
10,16385,True,"-5686858967054750225","with q_sr as (
  select * from pg_subscription_rel
)
select
  (extract($1 from now()) * $2)::int8 as epoch_ns,
  subname::text as tag_subname,
  subenabled,
  (select count(*) from q_sr where srsubid = oid) as relcount,
  (select count(*) from q_sr where srsubid = oid and srsubstate = $3) as state_i,
  (select count(*) from q_sr where srsubid = oid and srsubstate = $4) as state_d,
  (select count(*) from q_sr where srsubid = oid and srsubstate = $5) as state_s,
  (select count(*) from q_sr where srsubid = oid and srsubstate = $6) as state_r
from
  pg_subscription
where
  subdbid = (select oid from pg_database where datname = current_database())","0","0","0","0","0","0","12","0.18166599999999997","0.003167","0.046958","0.015138833333333336","0.01206378231065568","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,25481,True,"1765707138943557145","select
	s_suppkey,
	s_name,
	s_address,
	s_phone,
	total_revenue
from
	supplier,
	revenue0
where
	s_suppkey = supplier_no
	and total_revenue = (
		select
			max(total_revenue)
		from
			revenue0
	)
order by
	s_suppkey
LIMIT $1","0","0","0","0","0","0","1","11962.269923000002","11962.269923000002","11962.269923000002","11962.269923000002","0","1","32","1124761","0","0","0","0","0","0","13783","22214","5547.90954","0","50.072026","131.114761","0","0","0","41","3.254416","1","36.828249","1","275.102585","1","165.416584"
16384,16385,True,"8647381567773660378","select /* pgwatch2_generated */ m_name, m_pg_version_from::text, m_sql, m_master_only, m_standby_only,
			  coalesce(m_column_attrs::text, $1) as m_column_attrs, coalesce(m_column_attrs::text, $2) as m_column_attrs,
			  coalesce(ma_metric_attrs::text, $3) as ma_metric_attrs, m_sql_su
			from
              pgwatch2.metric
              left join
              pgwatch2.metric_attribute on (ma_metric_name = m_name)
			where
              m_is_active
		    order by
		      1, 2","0","0","0","0","0","0","6","33.254706","0.8843749999999999","10.784208999999999","5.542451","3.6028491690438087","840","178","92","0","0","0","0","0","0","0","0","8.631043","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
16384,16386,True,"-9102340379957223432","UPDATE temp_user SET status = $1, updated = $2 WHERE created <= $3 AND status in ($4, $5)","0","0","0","0","0","0","2","4.268626","0.397501","3.871125","2.134313","1.736812","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
16384,16386,True,"1173118080304948989","SELECT ""id"", ""alertmanager_configuration"", ""configuration_hash"", ""configuration_version"", ""created_at"", ""default"", ""org_id"" FROM ""alert_configuration"" WHERE id IN (SELECT MAX(id) FROM alert_configuration GROUP BY org_id)","0","0","0","0","0","0","24","24.934086","0.055708999999999995","17.307708","1.03892025","3.401234799164504","24","31","17","0","0","0","0","0","0","0","0","12.417997000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
10,25481,True,"-2004558998418799363","-- using 1687011168 as a seed to the RNG


select
	n_name,
	sum(l_extendedprice * ($1 - l_discount)) as revenue
from
	customer,
	orders,
	lineitem,
	supplier,
	nation,
	region
where
	c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and l_suppkey = s_suppkey
	and c_nationkey = s_nationkey
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = $2
	and o_orderdate >= date $3
	and o_orderdate < date $4 + interval $5 year
group by
	n_name
order by
	revenue desc
LIMIT $6","0","0","0","0","0","0","6","25821.136258000002","3415.390876","5497.189502","4303.522709666668","777.4956318956434","6","3100005","3343899","0","32","0","0","0","0","30492","30594","14460.179786","4.998043","67.116317","204.76978","0","0","0","324","11.665961000000001","6","69.586584","6","1127.099416","6","745.024374"
16384,16387,True,"4709104495144793399","COPY ""bgwriter"" (""time"", ""dbname"", ""data"", ""tag_data"") FROM STDIN","0","0","0","0","0","0","24","10.030874","0.074292","3.754917","0.41795308333333336","0.7281035301029721","24","14","36","35","1","0","0","0","0","0","0","6.315796","0","0","0","48","0","11998","0","0","0","0","0","0","0","0"
16384,16386,True,"4215584675368069295","SELECT max(id) as id FROM login_attempt WHERE created < $1","0","0","0","0","0","0","2","0.560208","0.160209","0.399999","0.280104","0.11989499999999999","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
